RECRUITER_CODE,smiles_atom_index,smile_atom
LR00067,11,C
LR00067,12,O
LR00067,13,N
LR00067,14,C
LR00067,15,O
LR00067,16,C
LR00067,17,C
LR00067,18,F
LR00067,19,F
LR00067,20,F
LR00067,21,C
LR00068,0,C
LR00068,1,C
LR00068,2,C
LR00068,3,C
LR00068,4,N
LR00068,5,C
LR00068,6,C
LR00068,7,C
LR00068,8,C
LR00068,9,O
LR00068,10,N
LR00068,11,C
LR00068,12,C
LR00068,13,C
LR00068,14,C
LR00068,15,O
LR00068,16,N
LR00068,17,C
LR00068,18,O
LR00069,0,C
LR00069,1,O
LR00069,2,C
LR00069,3,C
LR00069,4,C
LR00069,5,N
LR00069,6,C
LR00069,7,C
LR00069,8,C
LR00069,9,C
LR00069,10,O
LR00069,11,N
LR00069,12,C
LR00069,13,C
LR00069,14,C
LR00069,15,C
LR00069,16,O
LR00069,17,N
LR00069,18,C
LR00069,19,O
LR00070,0,N
LR00070,1,C
LR00070,2,C
LR00070,3,C
LR00070,4,C
LR00070,5,C
LR00070,6,O
LR00070,7,N
LR00070,8,C
LR00070,9,C
LR00070,10,C
LR00070,11,C
LR00070,12,O
LR00070,13,N
LR00070,14,C
LR00070,15,O
LR00070,16,C
LR00070,17,O
LR00070,18,C
LR00071,0,C
LR00071,1,O
LR00071,2,C
LR00071,3,C
LR00071,4,N
LR00071,5,C
LR00071,6,F
LR00071,7,C
LR00071,8,C
LR00071,9,C
LR00071,10,O
LR00071,11,N
LR00071,12,C
LR00071,13,C
LR00071,14,C
LR00071,15,C
LR00071,16,O
LR00071,17,N
LR00071,18,C
LR00071,19,O
LR00071,20,C
LR00071,21,F
LR00072,0,O
LR00072,1,C
LR00072,2,C
LR00072,3,C
LR00072,4,C
LR00072,5,C
LR00072,6,C
LR00072,7,C
LR00072,8,C
LR00072,9,C
LR00072,10,C
LR00072,11,C
LR00072,12,C
LR00072,13,Cl
LR00072,14,N
LR00072,15,O
LR00072,16,C
LR00072,17,O
LR00072,18,N
LR00073,0,O
LR00073,1,C
LR00073,2,C
LR00073,3,C
LR00073,4,C
LR00073,5,C
LR00073,6,C
LR00073,7,C
LR00073,8,C
LR00073,9,C
LR00073,10,C
LR00073,11,Cl
LR00073,12,C
LR00073,13,C
LR00073,14,Cl
LR00073,15,N
LR00073,16,O
LR00073,17,C
LR00073,18,O
LR00073,19,N
LR00074,0,O
LR00074,1,C
LR00074,2,N
LR00074,3,C
LR00074,4,O
LR00074,5,C
LR00074,6,C
LR00074,7,C
LR00074,8,C
LR00074,9,C
LR00074,10,C
LR00074,11,C
LR00074,12,C
LR00074,13,C
LR00074,14,C
LR00074,15,C
LR00074,16,N
LR00074,17,O
LR00074,18,O
LR00074,19,N
LR00074,20,O
LR00075,0,C
LR00075,1,O
LR00075,2,C
LR00075,3,C
LR00075,4,C
LR00075,5,C
LR00075,6,C
LR00075,7,C
LR00075,8,C
LR00075,9,C
LR00075,10,C
LR00075,11,C
LR00075,12,C
LR00075,13,C
LR00075,14,O
LR00075,15,N
LR00075,16,C
LR00075,17,O
LR00075,18,O
LR00075,19,N
LR00076,0,C
LR00076,1,O
LR00076,2,C
LR00076,3,C
LR00076,4,C
LR00076,5,C
LR00076,6,C
LR00076,7,C
LR00076,8,C
LR00076,9,C
LR00076,10,C
LR00076,11,C
LR00076,12,O
LR00076,13,N
LR00076,14,C
LR00076,15,O
LR00076,16,O
LR00076,17,N
LR00076,18,C
LR00076,19,O
LR00076,20,C
LR00076,21,C
LR00076,22,O
LR00076,23,C
LR00077,0,N
LR00077,1,C
LR00077,2,C
LR00077,3,C
LR00077,4,C
LR00077,5,C
LR00077,6,N
LR00077,7,C
LR00077,8,C
LR00077,9,N
LR00077,10,C
LR00077,11,C
LR00077,12,C
LR00077,13,C
LR00077,14,C
LR00077,15,C
LR00077,16,O
LR00077,17,C
LR00077,18,C
LR00077,19,C
LR00077,20,C
LR00077,21,C
LR00077,22,C
LR00077,23,C
LR00077,24,N
LR00077,25,C
LR00077,26,C
LR00077,27,C
LR00077,28,C
LR00077,29,O
LR00077,30,N
LR00077,31,C
LR00077,32,O
LR00077,33,C
LR00077,34,O
LR00077,35,C
LR00077,36,C
LR00077,37,C
LR00077,38,C
LR00077,39,C
LR00077,40,F
LR00077,41,C
LR00078,0,C
LR00078,1,C
LR00078,2,N
LR00078,3,N
LR00078,4,C
LR00078,5,N
LR00078,6,C
LR00078,7,C
LR00078,8,C
LR00078,9,C
LR00078,10,C
LR00078,11,C
LR00078,12,N
LR00078,13,N
LR00078,14,C
LR00078,15,C
LR00078,16,C
LR00078,17,C
LR00078,18,C
LR00078,19,C
LR00078,20,C
LR00078,21,N
LR00078,22,C
LR00078,23,C
LR00078,24,C
LR00078,25,C
LR00078,26,C
LR00078,27,C
LR00078,28,C
LR00078,29,C
LR00078,30,C
LR00078,31,C
LR00078,32,N
LR00078,33,C
LR00078,34,C
LR00078,35,C
LR00078,36,C
LR00078,37,O
LR00078,38,N
LR00078,39,C
LR00078,40,O
LR00078,41,C
LR00078,42,O
LR00078,43,C
LR00078,44,C
LR00078,45,C
LR00078,46,C
LR00078,47,C
LR00078,48,C
LR00078,49,C
LR00078,50,C
LR00078,51,C
LR00078,52,C
LR00078,53,Cl
LR00078,54,C
LR00078,55,C
LR00078,56,N
LR00078,57,C
LR00078,58,C
LR00078,59,C
LR00079,0,N
LR00079,1,C
LR00079,2,C
LR00079,3,C
LR00079,4,C
LR00079,5,C
LR00079,6,C
LR00079,7,C
LR00079,8,N
LR00079,9,C
LR00079,10,C
LR00079,11,C
LR00079,12,C
LR00079,13,O
LR00079,14,N
LR00079,15,C
LR00079,16,O
LR00079,17,C
LR00079,18,O
LR00080,0,N
LR00080,1,C
LR00080,2,C
LR00080,3,C
LR00080,4,C
LR00080,5,C
LR00080,6,N
LR00080,7,C
LR00080,8,C
LR00080,9,N
LR00080,10,C
LR00080,11,C
LR00080,12,C
LR00080,13,C
LR00080,14,C
LR00080,15,C
LR00080,16,O
LR00080,17,C
LR00080,18,C
LR00080,19,C
LR00080,20,C
LR00080,21,C
LR00080,22,C
LR00080,23,C
LR00080,24,N
LR00080,25,C
LR00080,26,C
LR00080,27,C
LR00080,28,C
LR00080,29,O
LR00080,30,N
LR00080,31,C
LR00080,32,O
LR00080,33,C
LR00080,34,O
LR00080,35,C
LR00080,36,C
LR00080,37,C
LR00080,38,C
LR00080,39,C
LR00080,40,F
LR00080,41,C
LR00081,0,N
LR00081,1,C
LR00081,2,C
LR00081,3,C
LR00081,4,C
LR00081,5,C
LR00081,6,C
LR00081,7,C
LR00081,8,O
LR00081,9,N
LR00081,10,C
LR00081,11,C
LR00081,12,C
LR00081,13,C
LR00081,14,O
LR00081,15,N
LR00081,16,C
LR00081,17,O
LR00081,18,C
LR00081,19,O
LR00082,0,O
LR00082,1,C
LR00082,2,C
LR00082,3,C
LR00082,4,C
LR00082,5,N
LR00082,6,C
LR00082,7,O
LR00082,8,C
LR00082,9,C
LR00082,10,C
LR00082,11,C
LR00082,12,N
LR00082,13,C
LR00082,14,C
LR00082,15,O
LR00082,16,C
LR00082,17,C
LR00082,18,C
LR00082,19,C
LR00082,20,C
LR00082,21,O
LR00082,22,C
LR00082,23,O
LR00082,24,N
LR00083,0,O
LR00083,1,C
LR00083,2,C
LR00083,3,C
LR00083,4,C
LR00083,5,N
LR00083,6,C
LR00083,7,O
LR00083,8,C
LR00083,9,C
LR00083,10,C
LR00083,11,C
LR00083,12,N
LR00083,13,C
LR00083,14,C
LR00083,15,O
LR00083,16,C
LR00083,17,C
LR00083,18,C
LR00083,19,C
LR00083,20,C
LR00083,21,O
LR00083,22,C
LR00083,23,O
LR00083,24,N
LR00084,0,C
LR00084,1,C
LR00084,2,N
LR00084,3,C
LR00084,4,C
LR00084,5,C
LR00084,6,C
LR00084,7,C
LR00084,8,C
LR00084,9,C
LR00084,10,O
LR00084,11,C
LR00084,12,C
LR00084,13,C
LR00084,14,C
LR00084,15,C
LR00084,16,C
LR00084,17,C
LR00084,18,N
LR00084,19,C
LR00084,20,C
LR00084,21,C
LR00084,22,C
LR00084,23,O
LR00084,24,N
LR00084,25,C
LR00084,26,O
LR00084,27,C
LR00084,28,O
LR00085,0,O
LR00085,1,C
LR00085,2,C
LR00085,3,C
LR00085,4,C
LR00085,5,N
LR00085,6,C
LR00085,7,C
LR00085,8,C
LR00085,9,O
LR00085,10,C
LR00085,11,C
LR00085,12,C
LR00085,13,C
LR00085,14,C
LR00085,15,C
LR00085,16,N
LR00085,17,C
LR00085,18,C
LR00085,19,O
LR00085,20,C
LR00085,21,C
LR00085,22,C
LR00085,23,C
LR00085,24,C
LR00085,25,C
LR00085,26,C
LR00085,27,C
LR00085,28,C
LR00085,29,O
LR00085,30,C
LR00085,31,O
LR00085,32,N
LR00086,0,N
LR00086,1,C
LR00086,2,C
LR00086,3,C
LR00086,4,C
LR00086,5,C
LR00086,6,C
LR00086,7,C
LR00086,8,O
LR00086,9,N
LR00086,10,C
LR00086,11,C
LR00086,12,C
LR00086,13,C
LR00086,14,O
LR00086,15,N
LR00086,16,C
LR00086,17,O
LR00086,18,C
LR00086,19,O
LR00087,0,N
LR00087,1,C
LR00087,2,C
LR00087,3,C
LR00087,4,C
LR00087,5,C
LR00087,6,C
LR00087,7,C
LR00087,8,O
LR00087,9,N
LR00087,10,C
LR00087,11,C
LR00087,12,C
LR00087,13,C
LR00087,14,O
LR00087,15,N
LR00087,16,C
LR00087,17,O
LR00087,18,C
LR00087,19,O
LR00088,0,C
LR00088,1,N
LR00088,2,C
LR00088,3,C
LR00088,4,C
LR00088,5,C
LR00088,6,C
LR00088,7,C
LR00088,8,N
LR00088,9,C
LR00088,10,C
LR00088,11,C
LR00088,12,C
LR00088,13,O
LR00088,14,N
LR00088,15,C
LR00088,16,O
LR00088,17,C
LR00088,18,O
LR00089,0,C
LR00089,1,C
LR00089,2,C
LR00089,3,C
LR00089,4,S
LR00089,5,O
LR00089,6,O
LR00089,7,C
LR00089,8,C
LR00089,9,C
LR00089,10,C
LR00089,11,C
LR00089,12,N
LR00089,13,C
LR00089,14,C
LR00089,15,C
LR00089,16,C
LR00089,17,N
LR00089,18,C
LR00089,19,C
LR00089,20,C
LR00089,21,C
LR00089,22,C
LR00089,23,C
LR00089,24,F
LR00089,25,N
LR00089,26,C
LR00089,27,C
LR00089,28,O
LR00089,29,N
LR00089,30,C
LR00089,31,C
LR00089,32,C
LR00089,33,C
LR00089,34,O
LR00089,35,N
LR00089,36,C
LR00089,37,O
LR00089,38,C
LR00089,39,C
LR00089,40,C
LR00089,41,C
LR00089,42,C
LR00089,43,C
LR00089,44,C
LR00089,45,C
LR00089,46,N
LR00089,47,C
LR00089,48,N
LR00089,49,C
LR00089,50,C
LR00089,51,C
LR00089,52,C
LR00089,53,C
LR00089,54,O
LR00089,55,N
LR00089,56,C
LR00089,57,C
LR00089,58,C
LR00089,59,C
LR00089,60,C
LR00089,61,C
LR00089,62,N
LR00090,0,C
LR00090,1,C
LR00090,2,N
LR00090,3,C
LR00090,4,C
LR00090,5,C
LR00090,6,C
LR00090,7,C
LR00090,8,C
LR00090,9,O
LR00090,10,C
LR00090,11,C
LR00090,12,C
LR00090,13,C
LR00090,14,C
LR00090,15,C
LR00090,16,C
LR00090,17,N
LR00090,18,C
LR00090,19,C
LR00090,20,C
LR00090,21,C
LR00090,22,O
LR00090,23,N
LR00090,24,C
LR00090,25,O
LR00090,26,C
LR00090,27,O
LR00090,28,C
LR00091,0,C
LR00091,1,C
LR00091,2,N
LR00091,3,C
LR00091,4,C
LR00091,5,O
LR00091,6,C
LR00091,7,C
LR00091,8,C
LR00091,9,C
LR00091,10,C
LR00091,11,C
LR00091,12,C
LR00091,13,N
LR00091,14,C
LR00091,15,C
LR00091,16,C
LR00091,17,C
LR00091,18,O
LR00091,19,N
LR00091,20,C
LR00091,21,O
LR00091,22,C
LR00091,23,O
LR00091,24,C
LR00091,25,C
LR00091,26,C
LR00091,27,C
LR00092,0,O
LR00092,1,C
LR00092,2,C
LR00092,3,C
LR00092,4,C
LR00092,5,N
LR00092,6,C
LR00092,7,C
LR00092,8,C
LR00092,9,O
LR00092,10,C
LR00092,11,C
LR00092,12,C
LR00092,13,C
LR00092,14,N
LR00092,15,C
LR00092,16,C
LR00092,17,C
LR00092,18,C
LR00092,19,C
LR00092,20,C
LR00092,21,C
LR00092,22,C
LR00092,23,C
LR00092,24,C
LR00092,25,C
LR00092,26,C
LR00092,27,C
LR00092,28,C
LR00092,29,O
LR00092,30,C
LR00092,31,O
LR00092,32,N
LR00093,0,C
LR00093,1,N
LR00093,2,N
LR00093,3,C
LR00093,4,C
LR00093,5,C
LR00093,6,C
LR00093,7,C
LR00093,8,O
LR00093,9,N
LR00093,10,C
LR00093,11,O
LR00093,12,C
LR00093,13,C
LR00093,14,C
LR00093,15,C
LR00093,16,N
LR00093,17,C
LR00093,18,C
LR00093,19,C
LR00093,20,N
LR00093,21,C
LR00093,22,C
LR00093,23,C
LR00093,24,C
LR00094,0,C
LR00094,1,O
LR00094,2,C
LR00094,3,C
LR00094,4,S
LR00094,5,C
LR00094,6,C
LR00094,7,C
LR00094,8,C
LR00094,9,N
LR00094,10,C
LR00094,11,C
LR00094,12,C
LR00094,13,C
LR00094,14,O
LR00094,15,N
LR00094,16,C
LR00094,17,O
LR00094,18,N
LR00094,19,N
LR00095,0,C
LR00095,1,O
LR00095,2,C
LR00095,3,C
LR00095,4,S
LR00095,5,C
LR00095,6,C
LR00095,7,C
LR00095,8,C
LR00095,9,N
LR00095,10,C
LR00095,11,C
LR00095,12,C
LR00095,13,C
LR00095,14,O
LR00095,15,N
LR00095,16,C
LR00095,17,O
LR00095,18,N
LR00095,19,N
LR00096,0,C
LR00096,1,C
LR00096,2,C
LR00096,3,C
LR00096,4,C
LR00096,5,N
LR00096,6,C
LR00096,7,O
LR00096,8,C
LR00096,9,C
LR00096,10,C
LR00096,11,C
LR00096,12,C
LR00096,13,C
LR00096,14,C
LR00096,15,N
LR00096,16,C
LR00096,17,C
LR00096,18,C
LR00096,19,O
LR00096,20,N
LR00096,21,C
LR00096,22,C
LR00096,23,C
LR00096,24,C
LR00096,25,O
LR00096,26,N
LR00096,27,C
LR00096,28,O
LR00096,29,C
LR00096,30,O
LR00096,31,C
LR00096,32,C
LR00096,33,C
LR00096,34,Cl
LR00097,0,N
LR00097,1,C
LR00097,2,C
LR00097,3,C
LR00097,4,C
LR00097,5,C
LR00097,6,C
LR00097,7,C
LR00097,8,N
LR00097,9,C
LR00097,10,C
LR00097,11,C
LR00097,12,C
LR00097,13,O
LR00097,14,N
LR00097,15,C
LR00097,16,O
LR00097,17,C
LR00097,18,O
LR00098,0,C
LR00098,1,N
LR00098,2,C
LR00098,3,O
LR00098,4,C
LR00098,5,O
LR00098,6,C
LR00098,7,C
LR00098,8,C
LR00098,9,C
LR00098,10,C
LR00098,11,C
LR00098,12,C
LR00098,13,C
LR00098,14,O
LR00098,15,N
LR00098,16,C
LR00098,17,O
LR00098,18,C
LR00098,19,C
LR00099,0,O
LR00099,1,C
LR00099,2,N
LR00099,3,C
LR00099,4,O
LR00099,5,C
LR00099,6,C
LR00099,7,N
LR00099,8,C
LR00099,9,C
LR00099,10,C
LR00099,11,C
LR00099,12,C
LR00099,13,C
LR00099,14,N
LR00099,15,C
LR00099,16,C
LR00100,0,C
LR00100,1,C
LR00100,2,N
LR00100,3,C
LR00100,4,C
LR00100,5,C
LR00100,6,C
LR00100,7,C
LR00100,8,C
LR00100,9,C
LR00100,10,N
LR00100,11,C
LR00100,12,C
LR00100,13,C
LR00100,14,C
LR00100,15,C
LR00100,16,C
LR00100,17,C
LR00100,18,O
LR00100,19,N
LR00100,20,C
LR00100,21,C
LR00100,22,C
LR00100,23,C
LR00100,24,O
LR00100,25,N
LR00100,26,C
LR00100,27,O
LR00100,28,C
LR00100,29,O
LR00101,0,O
LR00101,1,C
LR00101,2,C
LR00101,3,C
LR00101,4,N
LR00101,5,C
LR00101,6,C
LR00101,7,N
LR00101,8,C
LR00101,9,C
LR00101,10,C
LR00101,11,C
LR00101,12,N
LR00101,13,C
LR00101,14,O
LR00101,15,C
LR00101,16,C
LR00101,17,C
LR00101,18,C
LR00101,19,C
LR00101,20,C
LR00101,21,C
LR00101,22,C
LR00101,23,C
LR00101,24,N
LR00101,25,S
LR00101,26,O
LR00101,27,O
LR00101,28,C
LR00101,29,C
LR00101,30,C
LR00101,31,C
LR00101,32,C
LR00101,33,C
LR00101,34,C
LR00101,35,C
LR00101,36,C
LR00101,37,N
LR00101,38,C
LR00101,39,O
LR00101,40,N
LR00102,0,O
LR00102,1,C
LR00102,2,C
LR00102,3,C
LR00102,4,C
LR00102,5,C
LR00102,6,C
LR00102,7,C
LR00102,8,C
LR00102,9,C
LR00102,10,C
LR00102,11,C
LR00102,12,C
LR00102,13,C
LR00102,14,C
LR00102,15,C
LR00102,16,C
LR00102,17,Cl
LR00102,18,C
LR00102,19,O
LR00102,20,N
LR00103,0,C
LR00103,1,O
LR00103,2,C
LR00103,3,C
LR00103,4,S
LR00103,5,C
LR00103,6,C
LR00103,7,C
LR00103,8,C
LR00103,9,N
LR00103,10,C
LR00103,11,C
LR00103,12,C
LR00103,13,C
LR00103,14,O
LR00103,15,N
LR00103,16,C
LR00103,17,O
LR00103,18,N
LR00103,19,N
LR00104,0,O
LR00104,1,C
LR00104,2,C
LR00104,3,C
LR00104,4,C
LR00104,5,N
LR00104,6,C
LR00104,7,C
LR00104,8,C
LR00104,9,C
LR00104,10,C
LR00104,11,C
LR00104,12,C
LR00104,13,C
LR00104,14,N
LR00104,15,C
LR00104,16,C
LR00104,17,C
LR00104,18,C
LR00104,19,C
LR00104,20,C
LR00104,21,C
LR00104,22,N
LR00104,23,C
LR00104,24,N
LR00104,25,C
LR00104,26,C
LR00104,27,C
LR00104,28,C
LR00104,29,O
LR00104,30,C
LR00104,31,O
LR00104,32,N
LR00105,0,O
LR00105,1,C
LR00105,2,N
LR00105,3,C
LR00105,4,O
LR00105,5,C
LR00105,6,C
LR00105,7,C
LR00105,8,N
LR00105,9,C
LR00105,10,C
LR00105,11,C
LR00105,12,O
LR00105,13,C
LR00105,14,C
LR00105,15,C
LR00105,16,C
LR00105,17,N
LR00105,18,C
LR00105,19,C
LR00105,20,C
LR00105,21,C
LR00105,22,C
LR00105,23,C
LR00105,24,C
LR00105,25,O
LR00106,0,O
LR00106,1,C
LR00106,2,C
LR00106,3,C
LR00106,4,N
LR00106,5,C
LR00106,6,C
LR00106,7,N
LR00106,8,C
LR00106,9,C
LR00106,10,O
LR00106,11,C
LR00106,12,C
LR00106,13,C
LR00106,14,C
LR00106,15,N
LR00106,16,C
LR00106,17,C
LR00106,18,C
LR00106,19,C
LR00106,20,C
LR00106,21,N
LR00106,22,C
LR00106,23,O
LR00106,24,N
LR00107,0,C
LR00107,1,N
LR00107,2,C
LR00107,3,C
LR00107,4,C
LR00107,5,C
LR00107,6,N
LR00107,7,C
LR00107,8,C
LR00107,9,C
LR00107,10,C
LR00107,11,C
LR00107,12,C
LR00107,13,C
LR00107,14,C
LR00107,15,N
LR00107,16,C
LR00107,17,C
LR00107,18,C
LR00107,19,C
LR00107,20,O
LR00107,21,N
LR00107,22,C
LR00107,23,O
LR00107,24,C
LR00107,25,O
LR00107,26,C
LR00107,27,C
LR00107,28,C
LR00107,29,N
LR00107,30,C
LR00107,31,C
LR00107,32,C
LR00107,33,C
LR00108,0,O
LR00108,1,C
LR00108,2,C
LR00108,3,C
LR00108,4,C
LR00108,5,N
LR00108,6,C
LR00108,7,C
LR00108,8,C
LR00108,9,C
LR00108,10,C
LR00108,11,C
LR00108,12,C
LR00108,13,C
LR00108,14,N
LR00108,15,C
LR00108,16,C
LR00108,17,C
LR00108,18,C
LR00108,19,C
LR00108,20,C
LR00108,21,C
LR00108,22,N
LR00108,23,C
LR00108,24,C
LR00108,25,O
LR00108,26,C
LR00108,27,C
LR00108,28,N
LR00108,29,C
LR00108,30,C
LR00108,31,C
LR00108,32,C
LR00108,33,O
LR00108,34,C
LR00108,35,O
LR00108,36,N
LR00109,0,C
LR00109,1,N
LR00109,2,N
LR00109,3,C
LR00109,4,C
LR00109,5,C
LR00109,6,C
LR00109,7,C
LR00109,8,O
LR00109,9,N
LR00109,10,C
LR00109,11,O
LR00109,12,C
LR00109,13,C
LR00109,14,C
LR00109,15,C
LR00109,16,N
LR00109,17,C
LR00109,18,C
LR00109,19,C
LR00109,20,N
LR00109,21,C
LR00109,22,C
LR00109,23,N
LR00109,24,C
LR00109,25,C
LR00109,26,Cl
LR00109,27,C
LR00109,28,N
LR00109,29,C
LR00109,30,C
LR00109,31,C
LR00109,32,C
LR00109,33,C
LR00109,34,C
LR00109,35,N
LR00109,36,C
LR00109,37,C
LR00109,38,C
LR00109,39,C
LR00109,40,C
LR00109,41,O
LR00109,42,C
LR00109,43,O
LR00109,44,N
LR00109,45,C
LR00109,46,N
LR00109,47,C
LR00109,48,C
LR00109,49,C
LR00109,50,C
LR00110,0,O
LR00110,1,C
LR00110,2,C
LR00110,3,C
LR00110,4,C
LR00110,5,N
LR00110,6,C
LR00110,7,C
LR00110,8,C
LR00110,9,C
LR00110,10,C
LR00110,11,O
LR00110,12,C
LR00110,13,C
LR00110,14,N
LR00110,15,C
LR00110,16,C
LR00110,17,C
LR00110,18,C
LR00110,19,C
LR00110,20,C
LR00110,21,C
LR00110,22,C
LR00110,23,C
LR00110,24,C
LR00110,25,C
LR00110,26,C
LR00110,27,C
LR00110,28,O
LR00110,29,C
LR00110,30,O
LR00110,31,N
LR00111,0,C
LR00111,1,C
LR00111,2,C
LR00111,3,C
LR00111,4,C
LR00111,5,N
LR00111,6,C
LR00111,7,O
LR00111,8,N
LR00111,9,C
LR00111,10,C
LR00111,11,C
LR00111,12,C
LR00111,13,C
LR00111,14,C
LR00111,15,C
LR00111,16,C
LR00111,17,N
LR00111,18,C
LR00111,19,C
LR00111,20,C
LR00111,21,C
LR00111,22,O
LR00111,23,N
LR00111,24,C
LR00111,25,O
LR00111,26,C
LR00111,27,O
LR00111,28,C
LR00111,29,C
LR00111,30,Cl
LR00112,0,C
LR00112,1,C
LR00112,2,C
LR00112,3,C
LR00112,4,C
LR00112,5,C
LR00112,6,C
LR00112,7,C
LR00112,8,Cl
LR00112,9,C
LR00112,10,C
LR00112,11,N
LR00112,12,C
LR00112,13,C
LR00112,14,C
LR00112,15,O
LR00112,16,N
LR00112,17,C
LR00112,18,C
LR00112,19,C
LR00112,20,C
LR00112,21,C
LR00112,22,C
LR00112,23,C
LR00112,24,C
LR00112,25,C
LR00112,26,O
LR00112,27,N
LR00112,28,C
LR00112,29,C
LR00112,30,C
LR00112,31,O
LR00112,32,N
LR00112,33,C
LR00112,34,C
LR00112,35,C
LR00112,36,C
LR00112,37,O
LR00112,38,N
LR00112,39,C
LR00112,40,O
LR00112,41,C
LR00112,42,N
LR00112,43,N
LR00112,44,C
LR00112,45,C
LR00112,46,N
LR00112,47,C
LR00112,48,S
LR00112,49,C
LR00112,50,C
LR00113,0,O
LR00113,1,C
LR00113,2,N
LR00113,3,C
LR00113,4,O
LR00113,5,C
LR00113,6,C
LR00113,7,C
LR00113,8,N
LR00113,9,C
LR00113,10,O
LR00113,11,C
LR00113,12,C
LR00113,13,C
LR00113,14,C
LR00113,15,C
LR00113,16,N
LR00113,17,C
LR00113,18,C
LR00113,19,C
LR00113,20,C
LR00113,21,C
LR00113,22,C
LR00113,23,N
LR00113,24,C
LR00113,25,C
LR00113,26,N
LR00113,27,C
LR00113,28,C
LR00113,29,O
LR00113,30,C
LR00113,31,C
LR00113,32,C
LR00113,33,C
LR00113,34,C
LR00113,35,F
LR00113,36,C
LR00113,37,C
LR00113,38,O
LR00114,0,C
LR00114,1,C
LR00114,2,C
LR00114,3,C
LR00114,4,C
LR00114,5,N
LR00114,6,C
LR00114,7,C
LR00114,8,C
LR00114,9,C
LR00114,10,C
LR00114,11,F
LR00114,12,F
LR00114,13,F
LR00114,14,C
LR00114,15,N
LR00114,16,N
LR00114,17,C
LR00114,18,C
LR00114,19,C
LR00114,20,C
LR00114,21,C
LR00114,22,C
LR00114,23,C
LR00114,24,N
LR00114,25,N
LR00114,26,C
LR00114,27,N
LR00114,28,C
LR00114,29,C
LR00114,30,C
LR00114,31,C
LR00114,32,C
LR00114,33,C
LR00114,34,C
LR00114,35,O
LR00114,36,N
LR00114,37,C
LR00114,38,C
LR00115,0,C
LR00115,1,C
LR00115,2,C
LR00115,3,C
LR00115,4,C
LR00115,5,N
LR00115,6,C
LR00115,7,C
LR00115,8,C
LR00115,9,C
LR00115,10,C
LR00115,11,F
LR00115,12,F
LR00115,13,F
LR00115,14,C
LR00115,15,N
LR00115,16,N
LR00115,17,C
LR00115,18,C
LR00115,19,C
LR00115,20,C
LR00115,21,C
LR00115,22,C
LR00115,23,C
LR00115,24,C
LR00115,25,C
LR00115,26,N
LR00115,27,C
LR00115,28,O
LR00115,29,C
LR00115,30,C
LR00115,31,C
LR00115,32,O
LR00115,33,N
LR00115,34,C
LR00115,35,C
LR00116,0,C
LR00116,1,C
LR00116,2,C
LR00116,3,C
LR00116,4,C
LR00116,5,O
LR00116,6,N
LR00116,7,C
LR00116,8,C
LR00116,9,C
LR00116,10,C
LR00116,11,C
LR00116,12,C
LR00116,13,C
LR00116,14,C
LR00116,15,C
LR00116,16,N
LR00116,17,C
LR00116,18,O
LR00116,19,O
LR00116,20,C
LR00116,21,N
LR00116,22,C
LR00116,23,C
LR00116,24,C
LR00116,25,C
LR00116,26,N
LR00117,0,F
LR00117,1,C
LR00117,2,C
LR00117,3,C
LR00117,4,C
LR00117,5,C
LR00117,6,N
LR00117,7,C
LR00117,8,C
LR00117,9,C
LR00117,10,C
LR00117,11,N
LR00117,12,C
LR00117,13,C
LR00117,14,C
LR00117,15,N
LR00117,16,C
LR00117,17,C
LR00117,18,O
LR00117,19,C
LR00117,20,C
LR00117,21,N
LR00117,22,C
LR00117,23,N
LR00117,24,C
LR00117,25,C
LR00118,0,N
LR00118,1,C
LR00118,2,O
LR00118,3,C
LR00118,4,C
LR00118,5,N
LR00118,6,C
LR00118,7,O
LR00118,8,C
LR00118,9,C
LR00118,10,N
LR00118,11,N
LR00118,12,C
LR00118,13,C
LR00118,14,C
LR00118,15,C
LR00118,16,C
LR00118,17,C
LR00118,18,C
LR00118,19,F
LR00118,20,C
LR00118,21,C
LR00118,22,C
LR00118,23,C
LR00118,24,C
LR00118,25,Cl
LR00118,26,C
LR00119,0,N
LR00119,1,C
LR00119,2,O
LR00119,3,C
LR00119,4,C
LR00119,5,N
LR00119,6,C
LR00119,7,O
LR00119,8,C
LR00119,9,C
LR00119,10,N
LR00119,11,N
LR00119,12,C
LR00119,13,C
LR00119,14,C
LR00119,15,C
LR00119,16,C
LR00119,17,Cl
LR00119,18,C
LR00119,19,C
LR00119,20,F
LR00119,21,C
LR00119,22,C
LR00119,23,C
LR00119,24,C
LR00119,25,F
LR00119,26,C
LR00119,27,Cl
LR00119,28,C
LR00120,0,F
LR00120,1,C
LR00120,2,C
LR00120,3,C
LR00120,4,C
LR00120,5,C
LR00120,6,C
LR00120,7,C
LR00120,8,C
LR00120,9,C
LR00120,10,C
LR00120,11,C
LR00120,12,C
LR00120,13,C
LR00120,14,C
LR00120,15,C
LR00120,16,N
LR00120,17,C
LR00120,18,C
LR00120,19,N
LR00121,0,F
LR00121,1,C
LR00121,2,C
LR00121,3,C
LR00121,4,C
LR00121,5,C
LR00121,6,C
LR00121,7,C
LR00121,8,C
LR00121,9,C
LR00121,10,C
LR00121,11,C
LR00121,12,C
LR00121,13,C
LR00121,14,C
LR00121,15,C
LR00121,16,N
