RECRUITER_CODE,SMILES,Canonical_SMILES,Formula,MW,Exact_MW,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Fraction_CSP3,Heavy_Atom_Count,Atom_Count,Chiral_Atoms,Formal_Charge,QED,SA_Score,BertzCT,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumSpiroAtoms,NumBridgeheadAtoms,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumHeteroAtoms,MolMR,Lipinski_Violations,Lipinski_Pass,Veber_Pass,Egan_Pass,Ghose_Pass,Muegge_Pass,PAINS_Hits,Brenk_Hits,Reactive_SMARTS_Hits
LR00309,CC1CCC[C@@H]([C@@H]2N[C@@H](C(O)O)[C@H]([C@@H]3CCCC(Cl)C3)N2C2CC(Cl)CCC2C)C1,CC1CCC[C@@H]([C@@H]2N[C@@H](C(O)O)[C@H]([C@@H]3CCCC(Cl)C3)N2C2CC(Cl)CCC2C)C1,C24H42Cl2N2O2,461.5180000000003,460.262333944,4.685500000000005,55.73,4,3,4,4,0,1.0,30,30,10,0,0.42026617579823317,,565.324017920179,0.41999999999999993,23.57391185789479,10.135408221569461,4.992727864941729,0,0,4,0,4,6,123.72930000000008,0,True,True,True,True,True,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00310,CC[C@@H](C1CCCC(C2CC2)N1)N1C(O)[C@@](C)(CC(O)O)C[C@H](C2CCCC(Cl)C2)[C@H]1C1CCC(Cl)CC1,CC[C@@H](C1CCCC(C2CC2)N1)N1C(O)[C@@](C)(CC(O)O)C[C@H](C2CCCC(Cl)C2)[C@H]1C1CCC(Cl)CC1,C31H54Cl2N2O3,573.6900000000002,572.3511489480001,5.996900000000007,75.96000000000001,5,4,8,5,0,1.0,38,38,9,0,0.21189340171000798,,761.406614874672,0.37999999999999995,29.85806504042951,12.713758148122755,6.55020014486299,0,0,5,0,5,7,155.25409999999974,2,False,True,False,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00311,C[C@]1(CC(O)O)C[C@H](C2CCCC(Cl)C2)[C@@H](C2CCC(Cl)CC2)N([C@H](CS(O)(O)N2CCCC2)C2CC2)C1O,C[C@]1(CC(O)O)C[C@H](C2CCCC(Cl)C2)[C@@H](C2CCC(Cl)CC2)N([C@H](CS(O)(O)N2CCCC2)C2CC2)C1O,C29H52Cl2N2O5S,611.7170000000001,610.2973991240001,5.837600000000006,107.63000000000001,7,5,9,5,0,1.0,39,39,7,0,0.16483576478849157,,808.5474128961904,0.6499999999999998,31.08663343082339,12.711886263616105,7.076894504406226,0,0,5,0,5,10,158.92299999999977,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00312,CCCCCCC[C@@](C)(N)CO,CCCCCCC[C@@](C)(N)CO,C10H23NO,173.29999999999998,173.177964356,2.0566,46.25,2,2,7,0,0,1.0,12,12,1,0,0.5787933121168259,,102.01170173144865,-0.08,11.920000000000002,6.4375550422222005,6.619056743012787,0,0,0,0,0,2,53.05420000000003,0,True,True,True,False,False,None,Aliphatic_long_chain,None
LR00313,CN1[C@@H](O)C(CC2CCC(Cl)CC2)[C@H]([C@H]2CNC3C[C@H](Cl)CC[C@H]32)[C@@]1(O)CC1CCC(Cl)CC1,CN1[C@@H](O)C(CC2CCC(Cl)CC2)[C@H]([C@H]2CNC3C[C@H](Cl)CC[C@H]32)[C@@]1(O)CC1CCC(Cl)CC1,C27H45Cl3N2O2,536.0280000000001,534.25466172,5.542100000000007,55.730000000000004,4,3,5,5,0,1.0,34,34,8,0,0.40452485691230716,,684.7863481567152,0.71,26.32241767487122,10.829731569732695,5.176633397779409,0,0,5,0,5,7,140.3942999999999,2,False,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00314,O[C@@H]1O[C@](O)(CC2CCC(Cl)CC2)[C@H](C2CNC3CC(Cl)CCC32)C1CC1CCC(Cl)CC1,O[C@@H]1O[C@](O)(CC2CCC(Cl)CC2)[C@H](C2CNC3CC(Cl)CCC32)C1CC1CCC(Cl)CC1,C26H42Cl3NO3,522.9850000000001,521.223027244,5.626900000000005,61.72,4,3,5,5,0,1.0,33,33,8,0,0.409733029811571,,654.6933667505463,0.71,25.363359414099744,10.597580184598932,5.526913965338264,0,0,5,0,5,7,133.71630000000002,2,False,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00315,CCOC1CC2CC(O)N(C3CCC(C)CC3OCC3NNNN3)[C@@H](C3CCC(Cl)CC3)C2CC1OCC,CCOC1CC2CC(O)N(C3CCC(C)CC3OCC3NNNN3)[C@@H](C3CCC(Cl)CC3)C2CC1OCC,C28H52ClN5O4,558.2080000000001,557.3707828240001,3.030000000000004,99.28000000000002,9,5,9,5,0,1.0,38,38,9,0,0.2739084454770923,,725.3575470435037,-0.07000000000000003,29.423323938475587,13.728429565039459,6.693223199403681,0,0,5,0,5,10,147.76559999999984,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide; Hydrazine
LR00316,COC1CC2CC(O)N(C3CCC(N(C)C[C@H]4CC[C@H](N5CCN(C)C(O)C5)CC4)CC3)[C@@H](C3CCC(Cl)CC3)C2CC1OC(C)C,COC1CC2CC(O)N(C3CCC(N(C)C[C@H]4CC[C@H](N5CCN(C)C(O)C5)CC4)CC3)[C@@H](C3CCC(Cl)CC3)C2CC1OC(C)C,C38H69ClN4O4,681.4470000000002,680.500734368,5.379100000000005,71.88000000000001,8,2,9,6,0,1.0,47,47,7,0,0.3149866108988238,,953.9672340923744,-0.030000000000000047,36.75057462659683,16.540371405865265,8.717716114764333,0,0,6,0,6,9,189.49959999999933,2,False,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00317,CC[C@@H](C)OC1CC2C(CC1OC)CC(O)N(C1CCC(N(C)CC3CCNCC3)CC1)[C@H]2C1CCC(Cl)CC1,CC[C@@H](C)OC1CC2C(CC1OC)CC(O)N(C1CCC(N(C)CC3CCNCC3)CC1)[C@H]2C1CCC(Cl)CC1,C33H60ClN3O3,582.3140000000003,581.43232046,5.644200000000006,57.2,6,2,9,5,0,1.0,40,40,7,0,0.34351350029648536,,753.222685340311,0.04999999999999996,31.47406021431121,14.684081584020577,7.39359487585822,0,0,5,0,5,7,163.75449999999967,2,False,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00318,CC(C)C[C@@H](CO)N[C@@H](C)O,CC(C)C[C@@H](CO)N[C@@H](C)O,C8H19NO2,161.245,161.141578848,0.3213000000000001,52.489999999999995,3,3,5,0,0,1.0,11,11,2,0,0.5089880434914362,,84.09284782231803,-0.12,10.88,5.520138761350883,6.284858299595142,0,0,0,0,0,3,45.14530000000001,0,True,True,True,False,False,None,het-C-het_not_in_ring,None
LR00319,CCN1NN[C@@H]2C3CCCCC3[C@H]3C(NNN3CC)C3CCCCC3C21,CCN1NN[C@@H]2C3CCCCC3[C@H]3C(NNN3CC)C3CCCCC3C21,C20H38N6,362.5660000000002,362.31579521599997,1.7766000000000002,54.6,6,4,2,5,0,1.0,26,26,8,0,0.562055544286488,,456.6930782096763,-0.24000000000000002,17.831229332870855,7.299428961027245,2.680674956684402,0,0,5,0,5,6,103.35080000000006,0,True,True,True,True,True,None,cyclooctane_1,Hydrazine
LR00320,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,C30H54Cl2N4O4,605.6920000000001,604.352211568,3.6583000000000023,89.46000000000001,8,4,8,5,0,1.0,40,40,8,0,0.31219335975818174,,782.8076762882287,0.26000000000000006,31.677546850155665,14.360906395867728,7.307015190361129,0,0,5,0,5,10,159.27299999999977,1,True,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00321,OC(O)CCC(O)NCCCCCCO[C@H](O)[C@@H]1NC2CC(Cl)CCC2[C@H]1[C@H]1[C@H]([C@H]2CC[C@H](F)CC2)NCN1CC1CCC(Cl)CC1,OC(O)CCC(O)NCCCCCCO[C@H](O)[C@@H]1NC2CC(Cl)CCC2[C@H]1[C@H]1[C@H]([C@H]2CC[C@H](F)CC2)NCN1CC1CCC(Cl)CC1,C35H63Cl2FN4O5,709.8159999999996,708.415954696,4.170600000000002,129.48000000000002,9,7,17,5,0,1.0,47,47,9,0,0.06768269611773838,,900.0307523336338,0.1499999999999999,38.382550650770305,19.117533678214226,11.06882851314857,0,0,5,0,5,12,183.81729999999942,2,False,False,True,False,False,None,Aliphatic_long_chain; alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00322,OC(O)CCC(O)NCCCCCCO[C@H](O)[C@@H]1NC2CC(Cl)CCC2[C@H]1[C@H]1[C@H]([C@H]2CC[C@H](F)CC2)NCN1CC1CCC(Cl)CC1,OC(O)CCC(O)NCCCCCCO[C@H](O)[C@@H]1NC2CC(Cl)CCC2[C@H]1[C@H]1[C@H]([C@H]2CC[C@H](F)CC2)NCN1CC1CCC(Cl)CC1,C35H63Cl2FN4O5,709.8159999999996,708.415954696,4.170600000000002,129.48000000000002,9,7,17,5,0,1.0,47,47,9,0,0.06768269611773838,,900.0307523336338,0.1499999999999999,38.382550650770305,19.117533678214226,11.06882851314857,0,0,5,0,5,12,183.81729999999942,2,False,False,True,False,False,None,Aliphatic_long_chain; alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00323,CC(C)(C)CN1C[C@@H](N)[C@H](C2CCCC(Cl)C2)[C@]12C(O)NC1CC(Cl)CCC12,CC(C)(C)CN1C[C@@H](N)[C@H](C2CCCC(Cl)C2)[C@]12C(O)NC1CC(Cl)CCC12,C22H39Cl2N3O,432.48000000000013,431.247018228,3.5257000000000023,61.519999999999996,4,3,2,4,0,1.0,28,28,9,0,0.5846531133922123,,570.4753444243927,0.41999999999999993,21.644452916300825,7.836598466943376,3.646848870325751,1,0,4,0,4,6,116.73590000000009,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide
LR00324,OC(O)CN1CC[C@H]2[C@@H]1[C@H](C1CCCC(Cl)C1)[C@@]1(C3CC[C@H](Cl)CC3N[C@@H]1O)N2CC1CC1,OC(O)CN1CC[C@H]2[C@@H]1[C@H](C1CCCC(Cl)C1)[C@@]1(C3CC[C@H](Cl)CC3N[C@@H]1O)N2CC1CC1,C25H41Cl2N3O3,502.52700000000027,501.252497532,2.3159,79.2,6,4,5,6,0,1.0,33,33,10,0,0.3415990498081324,,727.0107060148309,0.34,23.721459684904772,9.020755584772575,3.9025169074908628,1,0,6,0,6,8,129.15410000000006,1,True,True,True,False,True,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00325,CCOC1CCCC(CN2[C@@H](C)[C@@H](N)[C@H](C3CCCC(Cl)C3F)[C@]23C(O)NC2CC(Cl)CCC23)C1,CCOC1CCCC(CN2[C@@H](C)[C@@H](N)[C@H](C3CCCC(Cl)C3F)[C@]23C(O)NC2CC(Cl)CCC23)C1,C27H46Cl2FN3O2,534.5880000000002,533.295111292,4.411400000000004,70.75,5,3,5,5,0,1.0,35,35,13,0,0.456207828473005,,734.5399353571938,0.30999999999999994,26.898809922058586,10.82216460776477,4.592771771408154,1,0,5,0,5,8,139.52689999999993,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00326,OC(O)C1CCC([C@H]2C[C@H]3[C@@H](N2)[C@H]([C@@H]2CCC[C@H](Cl)[C@H]2F)[C@]2(C(O)N[C@@H]4CC(Cl)CC[C@H]42)N3CC2CC2)CC1,OC(O)C1CCC([C@H]2C[C@H]3[C@@H](N2)[C@H]([C@@H]2CCC[C@H](Cl)[C@H]2F)[C@]2(C(O)N[C@@H]4CC(Cl)CC[C@H]42)N3CC2CC2)CC1,C30H48Cl2FN3O3,588.6359999999999,587.305675976,3.7265000000000024,87.99,6,5,5,7,0,1.0,39,39,12,0,0.24876361959716484,,891.5138160353409,0.26999999999999996,28.064469469172742,10.765577721330175,4.630573971883919,1,0,7,0,7,9,150.23179999999982,1,True,True,True,False,True,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00327,COC1CCCCC1N1NC2C(C1C(C)C)[C@H](C1CCC(Cl)CC1C)N(C1CC(Cl)CCC1OCCN(C)C)C2O,COC1CCCCC1N1NC2C(C1C(C)C)[C@H](C1CCC(Cl)CC1C)N(C1CC(Cl)CCC1OCCN(C)C)C2O,C32H58Cl2N4O3,617.7470000000002,616.3885970760001,4.926500000000005,60.44,7,2,9,5,0,1.0,41,41,13,0,0.35632823891569754,,838.7647684424937,0.3,32.68614778104274,14.159994676603672,6.791087193519963,0,0,5,0,5,9,167.2854999999996,1,True,True,True,False,False,None,alkyl_halide,Alkyl halide; Hydrazine
LR00328,CC(C)(C)NC(O)[C@@H]([C@@H]1C2CCC(Cl)CC2NC1C(O)O)N(CO)CC1CC(F)C(F)C(F)C1,CC(C)(C)NC(O)[C@@H]([C@@H]1C2CCC(Cl)CC2NC1C(O)O)N(CO)CC1CC(F)C(F)C(F)C1,C23H41ClF3N3O4,516.0450000000001,515.273769132,1.4123999999999999,108.22,7,6,8,3,0,1.0,34,34,9,0,0.21425924055290238,,649.4401118382011,-0.20000000000000007,28.37254767329359,11.459443622946061,6.562497715822173,0,0,3,0,3,11,123.29660000000005,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00329,COC1NCC(C2NC3C(O)N(C4CC(Cl)CN(C)C4O)[C@@H](C4CCC(Cl)CC4)[C@@H]3N2C(C)C)C(OC)N1,COC1NCC(C2NC3C(O)N(C4CC(Cl)CN(C)C4O)[C@@H](C4CCC(Cl)CC4)[C@@H]3N2C(C)C)C(OC)N1,C26H48Cl2N6O4,579.6140000000003,578.3114093759999,0.5049000000000057,104.73,10,5,6,5,0,1.0,38,38,11,0,0.28616113497563506,,794.8373081958508,0.17999999999999994,29.664808159211095,12.192345679012346,5.385934369975367,0,0,5,0,5,12,147.61269999999982,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00330,CC(C)(C)C[C@@H]1N[C@@H](C(O)N[C@H]2CC[C@H](O)CC2)[C@H]([C@@H]2CCCC(Cl)C2F)[C@]12C(O)NC1CC(Cl)CCC12,CC(C)(C)C[C@@H]1N[C@@H](C(O)N[C@H]2CC[C@H](O)CC2)[C@H]([C@@H]2CCCC(Cl)C2F)[C@]12C(O)NC1CC(Cl)CCC12,C29H50Cl2FN3O3,578.6410000000001,577.32132604,4.020400000000002,96.78,6,6,5,5,0,1.0,38,38,12,0,0.2180816546479407,,812.4280623372016,0.26999999999999996,29.75176616923359,11.508726742757322,5.53696259951728,1,0,5,0,5,9,149.90249999999983,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00331,N[C@H](CO)CCCCNCS,N[C@H](CO)CCCCNCS,C7H18N2OS,178.30100000000002,178.113984196,-0.046800000000000286,58.28,4,4,7,0,0,1.0,11,11,1,0,0.25115366490385366,,82.84082524835429,0.22999999999999998,11.23,8.327751710654937,8.13339570551067,0,0,0,0,0,4,50.76790000000003,0,True,True,True,False,False,None,Aliphatic_long_chain; het-C-het_not_in_ring; thiol_2,Thiol
LR00332,N[C@H](CO)CCCCNCS,N[C@H](CO)CCCCNCS,C7H18N2OS,178.30100000000002,178.113984196,-0.046800000000000286,58.28,4,4,7,0,0,1.0,11,11,1,0,0.25115366490385366,,82.84082524835429,0.22999999999999998,11.23,8.327751710654937,8.13339570551067,0,0,0,0,0,4,50.76790000000003,0,True,True,True,False,False,None,Aliphatic_long_chain; het-C-het_not_in_ring; thiol_2,Thiol
LR00333,CCCCCCC[C@@](C)(N)CO,CCCCCCC[C@@](C)(N)CO,C10H23NO,173.29999999999998,173.177964356,2.0566,46.25,2,2,7,0,0,1.0,12,12,1,0,0.5787933121168259,,102.01170173144865,-0.08,11.920000000000002,6.4375550422222005,6.619056743012787,0,0,0,0,0,2,53.05420000000003,0,True,True,True,False,False,None,Aliphatic_long_chain,None
LR00334,N[C@H](CO)CC1CNC2C[C@H](Cl)CCC12,N[C@H](CO)CC1CNC2C[C@H](Cl)CCC12,C11H21ClN2O,232.755,232.134240972,0.6915999999999995,58.28,3,3,3,2,0,1.0,15,15,5,0,0.6280316495630521,,214.76460234915857,0.16999999999999998,11.64944516537148,5.000460648830569,2.644705465535898,0,0,2,0,2,4,61.94090000000004,0,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00335,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,C30H54Cl2N4O4,605.6920000000001,604.352211568,3.6583000000000023,89.46000000000001,8,4,8,5,0,1.0,40,40,8,0,0.31219335975818174,,782.8076762882287,0.26000000000000006,31.677546850155665,14.360906395867728,7.307015190361129,0,0,5,0,5,10,159.27299999999977,1,True,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00336,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,COC1CCC([C@@H]2N[C@@H](C3CCC(Cl)CC3)[C@@H]([C@H]3CC[C@@H](Cl)CC3)N2C(O)N2CCNC(O)C2)C(OC(C)C)C1,C30H54Cl2N4O4,605.6920000000001,604.352211568,3.6583000000000023,89.46000000000001,8,4,8,5,0,1.0,40,40,8,0,0.31219335975818174,,782.8076762882287,0.26000000000000006,31.677546850155665,14.360906395867728,7.307015190361129,0,0,5,0,5,10,159.27299999999977,1,True,True,True,False,False,None,alkyl_halide,Alkyl halide
LR00337,CCCCCCC[C@@](C)(N)CO,CCCCCCC[C@@](C)(N)CO,C10H23NO,173.29999999999998,173.177964356,2.0566,46.25,2,2,7,0,0,1.0,12,12,1,0,0.5787933121168259,,102.01170173144865,-0.08,11.920000000000002,6.4375550422222005,6.619056743012787,0,0,0,0,0,2,53.05420000000003,0,True,True,True,False,False,None,Aliphatic_long_chain,None
LR00338,COC1NCC([C@@H]2NC3C(O)N(C4CC(Cl)CCC4C)[C@@H](C4CCC(Cl)CC4C)C3N2C(C)C)C(OC)N1,COC1NCC([C@@H]2NC3C(O)N(C4CC(Cl)CCC4C)[C@@H](C4CCC(Cl)CC4C)C3N2C(C)C)C(OC)N1,C28H51Cl2N5O3,576.6540000000003,575.336895852,2.9170000000000025,81.26,8,4,6,5,0,1.0,38,38,14,0,0.35989313091311353,,797.5880500776329,0.26,29.742103553397722,12.241653282615173,5.412918483284806,0,0,5,0,5,10,151.9208999999998,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00339,CCN1NNC2C3CCC([N+](C)(C)C)CC3C3C(NNN3CC)C3CCC(N(C)C)CC3C21,CCN1NNC2C3CCC([N+](C)(C)C)CC3C3C(NNN3CC)C3CCC(N(C)C)CC3C21,C25H51N8+,463.7390000000002,463.42312005209004,1.0014000000000054,57.84,7,4,4,5,0,1.0,33,33,10,1,0.3666238020151467,,679.8082878049148,-0.32,24.377756778837636,9.281885363184918,4.182938775431894,0,0,5,0,5,8,133.4122,0,True,True,True,True,True,None,cyclooctane_1; quaternary_nitrogen_2,Hydrazine
LR00340,OC1NC[C@H]2[C@@H]1[C@H](C1CCCC(Cl)C1F)[C@]1(C(O)NC3CC(Cl)CCC31)N2CC1CC1,OC1NC[C@H]2[C@@H]1[C@H](C1CCCC(Cl)C1F)[C@]1(C(O)NC3CC(Cl)CCC31)N2CC1CC1,C23H36Cl2FN3O2,476.4640000000002,475.216860972,2.4167000000000005,67.75999999999999,5,4,3,6,0,1.0,31,31,12,0,0.4715912981556951,,701.7327347452994,0.30999999999999994,21.81737229316298,7.927874313341031,3.1866744525845805,1,0,6,0,6,8,118.72900000000007,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide
LR00341,N[C@@H](CO)CC1CNC2CC(F)CCC12,N[C@@H](CO)CC1CNC2CC(F)CCC12,C11H21FN2O,216.29999999999998,216.163791512,0.4222999999999997,58.28,3,3,3,2,0,1.0,15,15,5,0,0.6406873484053897,,214.76460234915857,-0.19,11.300006045061513,4.764097126174724,2.490528386424499,0,0,2,0,2,4,57.19590000000004,0,True,True,True,False,True,None,None,None
LR00342,COC1NC(N(C)C)NCC1N1NC2C(C1C(C)C)[C@H](C1CCC(CN)CC1)N(C1CC(Cl)CNC1O)C2O,COC1NC(N(C)C)NCC1N1NC2C(C1C(C)C)[C@H](C1CCC(CN)CC1)N(C1CC(Cl)CNC1O)C2O,C27H53ClN8O3,573.2270000000005,572.392915236,-0.7494999999999921,133.55,11,7,7,5,0,1.0,39,39,11,0,0.1943320937464001,,804.9938364750508,-0.15000000000000005,30.31245688945046,12.607212265189371,5.766149291954027,0,0,5,0,5,12,152.26879999999989,3,False,True,False,False,False,None,alkyl_halide,Alkyl halide; Hydrazine
LR00343,CC(C)C1NNC2C1[C@H]([C@@H]1CCC(Cl)CC1C)N(C1CCCC(Cl)C1F)C2O,CC(C)C1NNC2C1[C@H]([C@@H]1CCC(Cl)CC1C)N(C1CCCC(Cl)C1F)C2O,C21H36Cl2FN3O,436.4430000000001,435.2219463519999,3.6478000000000024,47.53,4,3,3,4,0,1.0,28,28,11,0,0.5915743451003,,555.7437364947933,0.35,21.57707813465809,8.469906245365515,3.624595184110359,0,0,4,0,4,7,112.13120000000006,0,True,True,True,True,True,None,alkyl_halide,Alkyl halide; Hydrazine
LR00344,CN(C)CCCN(C)[C@H]1CCN([C@@H](O)[C@H]2NC3CC(Cl)CCC3[C@H]2[C@H]2[C@H](C3CCCCC3)NCN2CC2CC[C@@H](Cl)CC2CO)C1,CN(C)CCCN(C)[C@H]1CCN([C@@H](O)[C@H]2NC3CC(Cl)CCC3[C@H]2[C@H]2[C@H](C3CCCCC3)NCN2CC2CC[C@@H](Cl)CC2CO)C1,C36H66Cl2N6O2,685.87,684.4624307120001,3.822900000000005,77.48,8,4,12,6,0,1.0,46,46,12,0,0.23143098839874562,,944.171160518855,0.25999999999999995,36.064301405593476,16.51975264222602,8.240034674657378,0,0,6,0,6,10,189.3869999999994,1,True,False,True,False,False,None,alkyl_halide,Alkyl halide
LR00345,CC(C)(C)NC(O)CC1CC[C@@H](Cl)CC1N1C(C2CCCCC2)N[C@@H](C2NNNN2)[C@@H]1[C@@H]1CCC(F)C(Cl)C1,CC(C)(C)NC(O)CC1CC[C@@H](Cl)CC1N1C(C2CCCCC2)N[C@@H](C2NNNN2)[C@@H]1[C@@H]1CCC(F)C(Cl)C1,C28H52Cl2FN7O,592.6760000000002,591.3594428640001,3.596600000000003,95.65,8,7,7,5,0,1.0,39,39,10,0,0.17826230277331737,,781.5007596202744,0.18999999999999992,30.641369512024948,13.228338646705145,7.404382806740428,0,0,5,0,5,11,155.40499999999983,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide; Hydrazine
LR00346,C[C@@H](C1CCC(Cl)CC1)N1CNC(C2CCCCC2)C1[C@@H]1C2CCC(Cl)CC2NC1C(O)NCCN1CCN(C2CCCCC2)CC1,C[C@@H](C1CCC(Cl)CC1)N1CNC(C2CCCCC2)C1[C@@H]1C2CCC(Cl)CC2NC1C(O)NCCN1CCN(C2CCCCC2)CC1,C38H68Cl2N6O,695.9089999999994,694.483166156,5.575100000000006,66.04,7,4,10,7,0,1.0,47,47,9,0,0.17613380986640212,,950.4574590880472,0.30000000000000004,35.691820873036264,16.756659418104476,8.352564280520548,0,0,7,0,7,9,195.13289999999932,2,False,True,True,False,False,None,alkyl_halide; het-C-het_not_in_ring,Alkyl halide
LR00347,COC1NC(N(C)C)NCC1N1NC2C(C1C(C)C)[C@H](C1CCC(CN)CC1)N(C1CC(Cl)CNC1O)C2O,COC1NC(N(C)C)NCC1N1NC2C(C1C(C)C)[C@H](C1CCC(CN)CC1)N(C1CC(Cl)CNC1O)C2O,C27H53ClN8O3,573.2270000000005,572.392915236,-0.7494999999999921,133.55,11,7,7,5,0,1.0,39,39,11,0,0.1943320937464001,,804.9938364750508,-0.15000000000000005,30.31245688945046,12.607212265189371,5.766149291954027,0,0,5,0,5,12,152.26879999999989,3,False,True,False,False,False,None,alkyl_halide,Alkyl halide; Hydrazine
LR00348,COC1NCC(C2NC3C([C@H](C4CCC(Cl)CC4)N([C@@H](C)C4CCCC(Cl)C4)C3O)N2C(C)C)C(OC)N1,COC1NCC(C2NC3C([C@H](C4CCC(Cl)CC4)N([C@@H](C)C4CCCC(Cl)C4)C3O)N2C(C)C)C(OC)N1,C28H51Cl2N5O3,576.6540000000003,575.3368958519999,3.0611000000000024,81.26,8,4,7,5,0,1.0,38,38,11,0,0.34479833841573004,,774.7711222046154,0.26,29.742103553397722,12.638054311272924,5.658204642157195,0,0,5,0,5,10,151.9908999999998,1,True,True,True,False,True,None,alkyl_halide,Alkyl halide
LR00349,COC1CCCC2C(C(O)N[C@H]3CCN(C4CCC(C)CC4)C3)CNC12,COC1CCCC2C(C(O)N[C@H]3CCN(C4CCC(C)CC4)C3)CNC12,C21H39N3O2,365.5620000000002,365.30422748800004,1.9505000000000006,56.760000000000005,5,3,5,4,0,1.0,26,26,6,0,0.650383410202645,,454.53714366983394,-0.2,19.13101851851852,8.43888888888889,3.973546074690716,0,0,4,0,4,5,103.95920000000007,0,True,True,True,True,True,None,het-C-het_not_in_ring,None
LR00350,CCCCCCC[C@@](C)(N)CO,CCCCCCC[C@@](C)(N)CO,C10H23NO,173.29999999999998,173.177964356,2.0566,46.25,2,2,7,0,0,1.0,12,12,1,0,0.5787933121168259,,102.01170173144865,-0.08,11.920000000000002,6.4375550422222005,6.619056743012787,0,0,0,0,0,2,53.05420000000003,0,True,True,True,False,False,None,Aliphatic_long_chain,None
LR00351,CCCCCCC[C@@](C)(N)CO,CCCCCCC[C@@](C)(N)CO,C10H23NO,173.29999999999998,173.177964356,2.0566,46.25,2,2,7,0,0,1.0,12,12,1,0,0.5787933121168259,,102.01170173144865,-0.08,11.920000000000002,6.4375550422222005,6.619056743012787,0,0,0,0,0,2,53.05420000000003,0,True,True,True,False,False,None,Aliphatic_long_chain,None
LR00352,CCCN1C[C@H](CN(C)C(O)[C@@H]2C[C@H](C3CCCC3[C@@H]3CC(C(O)N(C)CC4CN(CC)NN4)SC3C)C(C)S2)NN1,CCCN1C[C@H](CN(C)C(O)[C@@H]2C[C@H](C3CCCC3[C@@H]3CC(C(O)N(C)CC4CN(CC)NN4)SC3C)C(C)S2)NN1,C30H60N8O2S2,628.9980000000002,628.42806516,1.740200000000005,101.54,12,6,13,5,0,1.0,42,42,12,0,0.16768996290523855,,849.1306376437682,0.3,33.65723915304918,15.259246443675508,7.805257389500769,0,0,5,0,5,12,175.2303999999996,3,False,False,True,False,False,None,het-C-het_not_in_ring,Hydrazine
