Ligase,Scaffold_ID,Original_Scaffold_ID,RECRUITER_CODE,Scaffold_SMILES,Scaffold_Hash
MDM2,LR-SCAF00296,MDM2_SCAF_62,LR00354,C1CCC([C@@]2(OCC3CC3)[C@H]3CCCCC3CN2CC2CCCCN2)CC1,c3c0f007
MDM2,LR-SCAF00296,MDM2_SCAF_62,LR00355,C1CCC([C@@]2(OCC3CC3)[C@H]3CCCCC3CN2CC2CCCCN2)CC1,c3c0f007
MDM2,LR-SCAF00331,MDM2_SCAF_63,LR00356,C1CCC(CN2CC3CCCCC3[C@]2(OCC2CC2)C2CCCCC2)CC1,e1a2b3c4
MDM2,LR-SCAF00296,MDM2_SCAF_62,LR00357,C1CCC([C@@]2(OCC3CC3)[C@H]3CCCCC3CN2CC2CCCCN2)CC1,c3c0f007
MDM2,LR-SCAF00194,MDM2_SCAF_64,LR00358,C1CCC(CN2CC3CCCC[C@@H]3[C@]2(OCC2CC2)C2CCCCC2)CC1,8644b171
MDM2,LR-SCAF00075,MDM2_SCAF_17,LR00359,C1CCC([C@@H]2[C@H](C3CCCCC3)N[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,3689d426
MDM2,LR-SCAF00075,MDM2_SCAF_17,LR00360,C1CCC([C@@H]2[C@H](C3CCCCC3)N[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,3689d426
MDM2,LR-SCAF00075,MDM2_SCAF_17,LR00361,C1CCC([C@@H]2[C@H](C3CCCCC3)N[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,3689d426
MDM2,LR-SCAF00258,MDM2_SCAF_65,LR00362,C1CCC(CN2C(C3CCC4SCCC4C3)NC3NCNC(NCC4CC4)C32)CC1,ab87471f
MDM2,LR-SCAF00292,MDM2_SCAF_66,LR00363,C1CCC(CN2C3[C@H]([C@@H]4CCCNC4)NC([C@H]4NCON4)C[C@H]3N[C@H]2N2CCO[C@@H]3CCC[C@H]32)CC1,c246366b
MDM2,LR-SCAF00062,MDM2_SCAF_67,LR00364,C1CCC(CN2CNC3CC([C@H]4NCON4)NC(C4CCCNC4)C32)CC1,2f999cf2
MDM2,LR-SCAF00127,MDM2_SCAF_68,LR00365,C1CCC(CN2C(CC3CC3)NC3C[C@@H]([C@H]4NCON4)NC(C4CCCNC4)C32)CC1,59a4b7b9
MDM2,LR-SCAF00327,MDM2_SCAF_69,LR00366,C1CCC([C@H]2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,dff1bb21
MDM2,LR-SCAF00166,MDM2_SCAF_1,LR00367,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,788cb04f
MDM2,LR-SCAF00231,MDM2_SCAF_4,LR00368,C1CCCCC1,9970801b
MDM2,LR-SCAF00031,MDM2_SCAF_102917a2,LR00369,CCCCCCC[C@@](C)(N)CO,102917a2
MDM2,LR-SCAF00075,MDM2_SCAF_17,LR00370,C1CCC([C@@H]2[C@H](C3CCCCC3)N[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,3689d426
MDM2,LR-SCAF00075,MDM2_SCAF_17,LR00371,C1CCC([C@@H]2[C@H](C3CCCCC3)N[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,3689d426
MDM2,LR-SCAF00078,MDM2_SCAF_70,LR00372,C1CCC([C@H]2[C@H]3[C@H](CC4C5CCCCC5NN43)N(CC3CC3)[C@@]23CNC2CCCCC23)CC1,37b3cd5b
MDM2,LR-SCAF00058,MDM2_SCAF_2bf86e3e,LR00373,CC(C)C[C@H](N)CNCO,2bf86e3e
MDMX,LR-SCAF00169,MDMX_SCAF_1,LR00374,C1CCC(CN2CNC(C3CCCCC3)[C@@H]2C2C(CN3CCCC3)NC3CCCCC32)CC1,7a0f29f7
MDMX,LR-SCAF00166,MDMX_SCAF_2,LR00375,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,788cb04f
MDMX,LR-SCAF00166,MDMX_SCAF_2,LR00376,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,788cb04f
MDMX,LR-SCAF00166,MDMX_SCAF_2,LR00377,C1CCC(C2N[C@@H](C3CCCCC3)[C@@H](C3CCCCC3)N2CN2CCNCC2)CC1,788cb04f
Parkin,LR-SCAF00298,Parkin_SCAF_1,LR00378,C1CCC(C[C@H]2CN3NCC(C4CCC(CN5CCCC6CCCCC65)CC4)C3CN2)CC1,c7612d7c
RNF146,LR-SCAF00348,RNF146_SCAF_1,LR00379,C1CO[C@H](O[C@@H]2CCO[C@H]2N2CNC3CNCNC32)C1,ed5de95c
RNF146,LR-SCAF00348,RNF146_SCAF_1,LR00380,C1CO[C@H](O[C@@H]2CCO[C@H]2N2CNC3CNCNC32)C1,ed5de95c
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00381,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00382,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00383,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00384,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00385,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
SOCS2,LR-SCAF00232,SOCS2_SCAF_1,LR00386,C1CCC(CCN[C@H](CNCC2CCCCC2)CC2CCCCC2)CC1,9a4eb7a7
TRIM21,LR-SCAF00066,TRIM21_SCAF_1,LR00387,C1CNC2NCNN2C1,32fb4803
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00388,C1CCCCC1,9970801b
TRIM21,LR-SCAF00208,TRIM21_SCAF_3,LR00389,C1CCN(CC2CCNO2)NC1,8c4f468e
TRIM21,LR-SCAF00291,TRIM21_SCAF_4,LR00390,C1CNC(N2CC[C@]3(CCOC3)C2)CN1,c1d7a03c
TRIM21,LR-SCAF00092,TRIM21_SCAF_5,LR00391,C1CCC(C(C2CCCCC2)N2CCC2)CC1,4168d13e
TRIM21,LR-SCAF00325,TRIM21_SCAF_6,LR00392,C1CCC(N2CCCC2)NC1,dd6e25dc
TRIM21,LR-SCAF00278,TRIM21_SCAF_7,LR00393,C1CCC(NC2CCC2)NC1,b8e1ee65
TRIM21,LR-SCAF00133,TRIM21_SCAF_8,LR00394,C1CC[C@H]2C(C1)[C@H]1CC[C@@H]2CN1,5dc0c122
TRIM21,LR-SCAF00198,TRIM21_SCAF_9,LR00395,C1CCN([C@H]2CCNCN2)CC1,88684ca7
TRIM21,LR-SCAF00064,TRIM21_SCAF_10,LR00396,C1CNC2[C@H](CNC3CC3)CNN2C1,31cd49bd
TRIM21,LR-SCAF00227,TRIM21_SCAF_11,LR00397,C1CN(CC2CSCN2)CN1,955ad841
TRIM21,LR-SCAF00243,TRIM21_SCAF_12,LR00398,C1CO[C@@H](CN[C@H]2NNCS2)C1,9fb6c9b3
TRIM21,LR-SCAF00238,TRIM21_SCAF_13,LR00399,C1CNCCN1,9de92e9d
TRIM21,LR-SCAF00359,TRIM21_SCAF_14,LR00400,C1CCC2OCCCC2C1,f55f0cdc
TRIM21,LR-SCAF00359,TRIM21_SCAF_14,LR00401,C1CCC2OCCCC2C1,f55f0cdc
TRIM21,LR-SCAF00297,TRIM21_SCAF_15,LR00402,C1COC(CN2CCN(CC3CC3)CC2)C1,c592394b
TRIM21,LR-SCAF00245,TRIM21_SCAF_16,LR00403,C1NCC2CNNC2N1,a0d1dc95
TRIM21,LR-SCAF00245,TRIM21_SCAF_16,LR00404,C1NCC2CNNC2N1,a0d1dc95
TRIM21,LR-SCAF00303,TRIM21_SCAF_17,LR00405,C1CN(CC2CSNN2)CCO1,ca5eeffe
TRIM21,LR-SCAF00303,TRIM21_SCAF_17,LR00406,C1CN(CC2CSNN2)CCO1,ca5eeffe
TRIM21,LR-SCAF00152,TRIM21_SCAF_18,LR00407,C1CCN(CCNC2NCCS2)C1,70532317
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00408,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00299,TRIM21_SCAF_20,LR00409,C1OC2CCC(CNC3CC3)CC2O1,c8d43d47
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00410,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00217,TRIM21_SCAF_21,LR00411,C1CSCCN1,91b5e5af
TRIM21,LR-SCAF00249,TRIM21_SCAF_22,LR00412,C1CCC(CN2CCCCC2)CC1,a4a87fbc
TRIM21,LR-SCAF00167,TRIM21_SCAF_23,LR00413,C1CCC(C2NNCO2)CC1,7891074f
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00414,C1CCCCC1,9970801b
TRIM21,LR-SCAF00220,TRIM21_SCAF_24,LR00415,C1CCC(N2CCNCC2)CC1,92b2068f
TRIM21,LR-SCAF00239,TRIM21_SCAF_25,LR00416,C1CCC(NC2CCOCC2)NC1,9e037e45
TRIM21,LR-SCAF00324,TRIM21_SCAF_26,LR00417,C1CCC2OCOC2C1,da95e4c9
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00418,C1CCCCC1,9970801b
TRIM21,LR-SCAF00345,TRIM21_SCAF_27,LR00419,C1CCC2NCCCC2C1,e8cf6b39
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00420,C1CCCCC1,9970801b
TRIM21,LR-SCAF00270,TRIM21_SCAF_28,LR00421,C1CCC(N2CCNN2)CC1,b3f5828c
TRIM21,LR-SCAF00220,TRIM21_SCAF_24,LR00422,C1CCC(N2CCNCC2)CC1,92b2068f
TRIM21,LR-SCAF00010,TRIM21_SCAF_29,LR00423,C1CCC(CN2CCNC2)CC1,06f0bb70
TRIM21,LR-SCAF00345,TRIM21_SCAF_27,LR00424,C1CCC2NCCCC2C1,e8cf6b39
TRIM21,LR-SCAF00345,TRIM21_SCAF_27,LR00425,C1CCC2NCCCC2C1,e8cf6b39
TRIM21,LR-SCAF00266,TRIM21_SCAF_30,LR00426,C1CN(C2CCNCN2)CCN1,b237ad03
TRIM21,LR-SCAF00095,TRIM21_SCAF_31,LR00427,C1CC(C2NCNO2)CCN1,4201b5e7
TRIM21,LR-SCAF00351,TRIM21_SCAF_32,LR00428,C1CNCCN([C@@H]2NCNS2)C1,f0230b28
TRIM21,LR-SCAF00323,TRIM21_SCAF_33,LR00429,C1CCC(SNC2CCCCN2)CC1,da899d9b
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00430,C1CCCCC1,9970801b
TRIM21,LR-SCAF00220,TRIM21_SCAF_24,LR00431,C1CCC(N2CCNCC2)CC1,92b2068f
TRIM21,LR-SCAF00073,TRIM21_SCAF_34,LR00432,C1NCC(C2NCCS2)N1,3601580f
TRIM21,LR-SCAF00347,TRIM21_SCAF_35,LR00433,C1CSCN1,eccebd60
TRIM21,LR-SCAF00212,TRIM21_SCAF_36,LR00434,C1CO[C@@H](CNC2CCNCC2)C1,8e023bd7
TRIM21,LR-SCAF00355,TRIM21_SCAF_37,LR00435,C1CCC2NCNC2C1,f1399e56
TRIM21,LR-SCAF00275,TRIM21_SCAF_38,LR00436,C1CCC(N2CCCN2)C1,b69839f4
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00437,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00438,C1CCCCC1,9970801b
TRIM21,LR-SCAF00008,TRIM21_SCAF_39,LR00439,C1CC[C@H]2NCCCC2C1,053d8906
TRIM21,LR-SCAF00191,TRIM21_SCAF_40,LR00440,C1CNOC1,85503210
TRIM21,LR-SCAF00094,TRIM21_SCAF_41,LR00441,C1CCC(C2CCCCC2)CC1,41e54732
TRIM21,LR-SCAF00126,TRIM21_SCAF_42,LR00442,C1CCC(CCN2CCCCC2)CC1,5999df73
TRIM21,LR-SCAF00001,TRIM21_SCAF_43,LR00443,C1CCC(O[C@H]2CCNC2)CC1,0083d9fe
TRIM21,LR-SCAF00365,TRIM21_SCAF_44,LR00444,C1CCN(C2CCNCC2)CC1,fafa892d
TRIM21,LR-SCAF00222,TRIM21_SCAF_45,LR00445,C1CO[C@@H](CNC2NCCS2)CN1,92fee6ac
TRIM21,LR-SCAF00218,TRIM21_SCAF_46,LR00446,C1NNCC2NNCC12,922af821
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00447,C1CCCCC1,9970801b
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00448,C1CCCCC1,9970801b
TRIM21,LR-SCAF00343,TRIM21_SCAF_47,LR00449,C1COC[C@@]2(CCOC2)N1,e7a419a1
TRIM21,LR-SCAF00107,TRIM21_SCAF_48,LR00450,C1COC(CN2CCNCC2)C1,4c4bef8e
TRIM21,LR-SCAF00302,TRIM21_SCAF_49,LR00451,C1CCSCC1,ca2a6d6b
TRIM21,LR-SCAF00302,TRIM21_SCAF_49,LR00452,C1CCSCC1,ca2a6d6b
TRIM21,LR-SCAF00259,TRIM21_SCAF_50,LR00453,C1CCN(C[C@H]2CNCS2)CC1,ac649b90
TRIM21,LR-SCAF00325,TRIM21_SCAF_6,LR00454,C1CCC(N2CCCC2)NC1,dd6e25dc
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00455,C1CCCCC1,9970801b
TRIM21,LR-SCAF00029,TRIM21_SCAF_51,LR00456,C1CNCC(CNCC2CC2)C1,0faf60ca
TRIM21,LR-SCAF00224,TRIM21_SCAF_52,LR00457,C1CCN(SN2CCC2)C1,938a9865
TRIM21,LR-SCAF00306,TRIM21_SCAF_53,LR00458,C1CCN(CN2CCOCC2)CC1,cb3322eb
TRIM21,LR-SCAF00120,TRIM21_SCAF_54,LR00459,C1COC(CN2CCSCC2)C1,546ff65b
TRIM21,LR-SCAF00148,TRIM21_SCAF_55,LR00460,C1CO[C@@H](CNCC2CCNN2)C1,6b18dffe
TRIM21,LR-SCAF00300,TRIM21_SCAF_56,LR00461,C1CC(CNC2CNNC2)C1,c977aab5
TRIM21,LR-SCAF00269,TRIM21_SCAF_57,LR00462,C1CCN(CC2NCON2)CC1,b3d6d51a
TRIM21,LR-SCAF00207,TRIM21_SCAF_58,LR00463,C1CCCC2(CC1)CCCNC2,8c4ac105
TRIM21,LR-SCAF00071,TRIM21_SCAF_59,LR00464,C1CCN([C@H]2NNCS2)CC1,355b794b
TRIM21,LR-SCAF00159,TRIM21_SCAF_60,LR00465,C1CN(CC2CNSN2)CCO1,74f865b6
TRIM21,LR-SCAF00274,TRIM21_SCAF_61,LR00466,C1CCCN(C[C@H]2CCC3OCOC3C2)CC1,b6697a20
TRIM21,LR-SCAF00044,TRIM21_SCAF_62,LR00467,C1CCC(CN2CCOCC2)CC1,1cb86c8a
TRIM21,LR-SCAF00156,TRIM21_SCAF_63,LR00468,C1CS[C@@H](CN2CCNCC2)C1,732bbfed
TRIM21,LR-SCAF00203,TRIM21_SCAF_64,LR00469,C1CCC(N2CCN(CC3CC3)CC2)CC1,8a351e54
TRIM21,LR-SCAF00235,TRIM21_SCAF_65,LR00470,C1CCC(NC[C@@H]2CCCO2)CC1,9b2aa019
TRIM21,LR-SCAF00144,TRIM21_SCAF_66,LR00471,C1C[C@@H]2CNC[C@@H]2C1,650cd44b
TRIM21,LR-SCAF00188,TRIM21_SCAF_67,LR00472,C1COC(CN2CCCC2)C1,83e3ca04
TRIM21,LR-SCAF00038,TRIM21_SCAF_68,LR00473,C1CCC2(CCCC2)OC1,15b30740
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00474,C1CCCCC1,9970801b
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00475,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00284,TRIM21_SCAF_69,LR00476,C1CNNC1,bc52da4c
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00477,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00478,C1CCCCC1,9970801b
TRIM21,LR-SCAF00287,TRIM21_SCAF_70,LR00479,C1CCN(CC2CNNC2)C1,bffd5291
TRIM21,LR-SCAF00035,TRIM21_SCAF_71,LR00480,C1CCC(CN2CCNCC2)CC1,133168ec
TRIM21,LR-SCAF00347,TRIM21_SCAF_35,LR00481,C1CSCN1,eccebd60
TRIM21,LR-SCAF00231,TRIM21_SCAF_2,LR00482,C1CCCCC1,9970801b
TRIM21,LR-SCAF00219,TRIM21_SCAF_19,LR00483,C1CCNCC1,927a5aa0
TRIM21,LR-SCAF00220,TRIM21_SCAF_24,LR00484,C1CCC(N2CCNCC2)CC1,92b2068f
TRIM21,LR-SCAF00050,TRIM21_SCAF_72,LR00485,C1CCC2SC3CCCCC3NC2C1,25ff9195
TRIM21,LR-SCAF00068,TRIM21_SCAF_73,LR00486,C1CCC(N2CC3CCCCC3NC2CN2CCNCC2)CC1,33529d62
TRIM21,LR-SCAF00135,TRIM21_SCAF_74,LR00487,C1CCC(C2NNC[C@@H]2CN[C@H]2C[C@@H](C3CCCCC3)C2)CC1,5f481d92
TRIM21,LR-SCAF00354,TRIM21_SCAF_75,LR00488,C1CCC(CNC[C@@H]2CCC(N3CCNC3)[C@H]([C@H]3CNN(CC4CCCCC4)C3)C2)CC1,f0e2956c
TRIM21,LR-SCAF00115,TRIM21_SCAF_76,LR00489,C1CCC(CCCN2C[C@H](C3CCCCC3)C[C@H]2CNCCC2CCNCC2)CC1,52affb69
TRIM21,LR-SCAF00153,TRIM21_SCAF_77,LR00490,C1CCC([C@@H]2C[C@@H](CNCCC3CCNCC3)N(CCCC3CCCO3)C2)CC1,70c32d6f
TRIM21,LR-SCAF00115,TRIM21_SCAF_76,LR00491,C1CCC(CCCN2C[C@H](C3CCCCC3)C[C@H]2CNCCC2CCNCC2)CC1,52affb69
TRIM21,LR-SCAF00109,TRIM21_SCAF_78,LR00492,C1CCC(CNCC2CCC(C3CCCCC3)CC2)CC1,4cab11d7
TRIM24,LR-SCAF00113,TRIM24_SCAF_1,LR00493,C1CC2CC(C3CSCN3)CCC2N1,50e510ac
TRIM24,LR-SCAF00195,TRIM24_SCAF_2,LR00494,C1CCC(OC2CC3NCNC3C[C@H]2NSC2CCCCC2)CC1,879804e0
VHL,LR-SCAF00214,VHL_SCAF_1,LR00495,C1C[C@@H](CNCC2CCC(C3CNCO3)CC2)N(CCC2CCNO2)C1,8f0b3fac
VHL,LR-SCAF00165,VHL_SCAF_2,LR00496,C1CCC(C2CCC(CNC[C@@H]3CCCN3CC[C@@H]3CCNO3)CC2)CC1,7869e375
VHL,LR-SCAF00051,VHL_SCAF_3,LR00497,C1CCC(CNC[C@@H]2CCCN2CCC2CCNO2)CC1,2765e0b6
VHL,LR-SCAF00051,VHL_SCAF_3,LR00498,C1CCC(CNC[C@@H]2CCCN2CCC2CCNO2)CC1,2765e0b6
VHL,LR-SCAF00020,VHL_SCAF_4,LR00499,C1CCNC1,0c9c5086
VHL,LR-SCAF00129,VHL_SCAF_5,LR00500,C1CCC(CNC[C@@H]2CCCN2CC2CCCCC2)CC1,5af33132
VHL,LR-SCAF00033,VHL_SCAF_6,LR00501,C1CCC(CN2CCC[C@H]2CNCC2CCC([C@H]3CNCS3)CC2)CC1,12b930c3
VHL,LR-SCAF00295,VHL_SCAF_7,LR00502,C1CN[C@H](CNCC2CCC(C3CNCO3)CC2)C1,c36e270e
VHL,LR-SCAF00014,VHL_SCAF_8,LR00503,C1CCN(CC[C@@H]2CCNO2)C1,0b44a4fd
VHL,LR-SCAF00295,VHL_SCAF_7,LR00504,C1CN[C@H](CNCC2CCC(C3CNCO3)CC2)C1,c36e270e
VHL,LR-SCAF00295,VHL_SCAF_7,LR00505,C1CN[C@H](CNCC2CCC(C3CNCO3)CC2)C1,c36e270e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00506,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00507,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00508,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00509,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00356,VHL_SCAF_10,LR00510,C1CN[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,f19493ee
VHL,LR-SCAF00102,VHL_SCAF_11,LR00511,C1CN[C@H](CNCC2CCC([C@H]3CNCS3)CC2)C1,47ad247e
VHL,LR-SCAF00330,VHL_SCAF_12,LR00512,C1CCC(CCCNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)CC1,e14c9710
VHL,LR-SCAF00097,VHL_SCAF_9,LR00513,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00360,VHL_SCAF_13,LR00514,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00097,VHL_SCAF_9,LR00515,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00360,VHL_SCAF_13,LR00516,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00360,VHL_SCAF_13,LR00517,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00097,VHL_SCAF_9,LR00518,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00360,VHL_SCAF_13,LR00519,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00360,VHL_SCAF_13,LR00520,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00265,VHL_SCAF_14,LR00521,C1CC(CNCCN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,b0dfe869
VHL,LR-SCAF00122,VHL_SCAF_15,LR00522,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2COC2)C1,55516ce1
VHL,LR-SCAF00097,VHL_SCAF_9,LR00523,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00524,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00525,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00526,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00097,VHL_SCAF_9,LR00527,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00063,VHL_SCAF_16,LR00528,C1CCC(N2CCCC2)CC1,3091a07a
VHL,LR-SCAF00039,VHL_SCAF_17,LR00529,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CCNCC2CC2)C1,169d2e4b
VHL,LR-SCAF00051,VHL_SCAF_3,LR00530,C1CCC(CNC[C@@H]2CCCN2CCC2CCNO2)CC1,2765e0b6
VHL,LR-SCAF00344,VHL_SCAF_18,LR00531,C1C[C@@H](CNC[C@H]2CC[C@H](C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,e7dc5dc6
VHL,LR-SCAF00054,VHL_SCAF_19,LR00532,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,2a117df0
VHL,LR-SCAF00308,VHL_SCAF_20,LR00533,C1C[C@@H](C2NOC(C3CCC([C@H]4CNCS4)CC3)N2)N(CC[C@@H]2CCNO2)C1,cdc78116
VHL,LR-SCAF00264,VHL_SCAF_21,LR00534,C1C[C@@H](CNOC2CCC(C3CNCS3)CC2)N(CCC2CCNO2)C1,aeac063c
VHL,LR-SCAF00128,VHL_SCAF_22,LR00535,C1CC2CC([C@@H]3CNCS3)CCC2[C@@H](NC[C@@H]2CCCN2CCNCC2CC2)C1,59b05290
VHL,LR-SCAF00360,VHL_SCAF_13,LR00536,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00360,VHL_SCAF_13,LR00537,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00074,VHL_SCAF_23,LR00538,C1CC[C@@H](N2CCC[C@H](CNCC3CCC([C@H]4CNCS4)CC3)C2)NC1,365c2417
VHL,LR-SCAF00206,VHL_SCAF_24,LR00539,C1CNCN1,8b7236b6
VHL,LR-SCAF00105,VHL_SCAF_25,LR00540,C1C[N]([Re][N]2CCNC2)CN1,491e9e63
VHL,LR-SCAF00057,VHL_SCAF_26,LR00541,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(CC[C@@H]2CCNO2)C1,2bcd9a35
VHL,LR-SCAF00097,VHL_SCAF_9,LR00542,C1CN[C@H](CNCC2CCC(C3CNCS3)CC2)C1,4479504e
VHL,LR-SCAF00061,VHL_SCAF_27,LR00543,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCN2CC(C3CC3)NN2)C1,2ddaaf80
VHL,LR-SCAF00307,VHL_SCAF_28,LR00544,C1C[C@@H](CNCC2CCC([C@H]3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@@H](CN3CCOCC3)CC2)NCC2CC2)C1,cb9c95d5
VHL,LR-SCAF00041,VHL_SCAF_29,LR00545,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(C[C@H](CSC[C@H]2CC[C@H](CN3CCOCC3)CC2)NCC2CC2)C1,178aadff
VHL,LR-SCAF00260,VHL_SCAF_30,LR00546,C1CCC(CC[C@@H]2N[C@@H]3C[C@H](C4CNOC4)CC[C@@H]3N2CCN2CCNCC2)CC1,acdbdd5f
VHL,LR-SCAF00293,VHL_SCAF_31,LR00547,C1CCC(CCC2NC3C[C@H]([C@H]4CNOC4)CCC3N2CCN2CCNCC2)CC1,c2d55d93
VHL,LR-SCAF00206,VHL_SCAF_24,LR00548,C1CNCN1,8b7236b6
VHL,LR-SCAF00105,VHL_SCAF_25,LR00549,C1C[N]([Re][N]2CCNC2)CN1,491e9e63
VHL,LR-SCAF00362,VHL_SCAF_32,LR00550,C1CCC(OCC2CNNC2)CC1,f6b8692a
VHL,LR-SCAF00035,VHL_SCAF_33,LR00551,C1CCC(CN2CCNCC2)CC1,133168ec
VHL,LR-SCAF00360,VHL_SCAF_13,LR00552,C1C[C@@H](CNCC2CCC(C3CNCS3)CC2)N(CCNCC2CC2)C1,f5abcc43
VHL,LR-SCAF00311,VHL_SCAF_34,LR00553,C1CCN(CC2CC2)[C@H](CN2CCC[C@H]2CNCC2CCC(C3CNCS3)CC2)C1,ceae9cd4
XIAP,LR-SCAF00242,XIAP_SCAF_1,LR00554,C1CCC2C(C1)CCC[C@H]2NC[C@@H]1CCCN1,9efc1c1e
